uniqueid,TrumpApproveFlag,LikelyConsiderFlag,LeanConsiderFlag,LeanNotConsiderFlag,LikelyNotConsiderFlag,TurnoutTargetsFlag,onlineact,offlineact,cc,PotentialActivist,Turnout_Score
B3C47FF3-8AC3-432E-B,1,0,0,0,0,1,0,NA,NA,0,0.9133578753098845
1ECFDA74-A639-471A-B,1,0,0,0,0,1,0,NA,NA,0,0.43776152038481086
603F769F-E746-4A5E-9,1,0,0,0,0,1,1,NA,NA,0,0.4476500430610031
3B757358-D9C3-4FDD-9,1,0,0,0,0,1,1,NA,NA,0,0.5557610706891865
76D3A1A9-9499-4E68-A,1,0,0,0,0,1,1,NA,1,0,0.22405598941259086
33A36785-463A-4B7F-B,0,0,0,0,0,1,0,NA,NA,0,1.1225223729852587
57F4DFF7-D57D-4418-B,1,0,0,0,0,1,0,NA,NA,0,0.055040647042915225
9B8A3A7B-BE3B-4738-B,1,0,0,0,0,1,0,NA,NA,0,0.9495263118296862
90DE61D3-7960-4478-8,1,0,0,0,0,1,0,NA,NA,0,0.7336326758377254
9580D9AC-623B-4285-A,1,0,0,0,0,1,0,NA,NA,0,0.8819531390909106
7FBEE724-4826-4B98-A,1,0,0,0,0,1,1,1,1,0,0.3965411897515878
0660D4B8-7BD4-42BE-8,1,0,0,0,0,1,1,1,NA,0,0.9072872216347605
F4FF0B52-3807-4B45-A,1,0,0,0,0,1,1,NA,NA,0,1.0294143087230623
6E7C0078-99FC-483B-A,1,0,0,0,0,1,1,1,NA,0,0.12287798151373863
DEA2F1BC-F601-49D0-9,1,0,0,0,0,1,0,NA,NA,0,0.09554653917439282
99E1E1A7-8FB1-4F80-8,1,0,0,0,0,1,1,NA,NA,0,0.4391406934009865
9C3FD61A-8921-45C2-8,1,0,0,0,0,1,0,NA,NA,0,0.11107364273630083
DE9E1532-C10A-405A-8,1,0,0,0,0,1,0,1,NA,0,0.8061364432796836
6BDF3698-BD89-48B0-8,1,0,0,0,0,1,0,1,NA,0,0.899768961709924
29196860-0274-40BF-9,1,0,0,0,0,1,0,NA,NA,0,1.0505314730107784
691EA3D7-4B12-4E8C-9,1,0,0,0,0,1,1,1,1,0,0.4657459510490298
506C0508-D7B0-454D-8,0,0,0,0,0,1,1,1,NA,0,0.9141988334013149
87D0540C-88F7-4B03-8,1,0,0,0,0,1,1,NA,NA,0,0.9448868185281754
9665BE1D-F380-4B0E-A,1,0,0,0,0,1,0,NA,NA,0,0.6283945933682844
5337D2A8-5066-4EF0-9,0,0,0,0,0,1,1,1,1,0,0.8756150332046673
78CBDD79-BF64-4459-A,1,0,0,0,0,1,0,NA,NA,0,0.913211377337575
8F250D35-7994-4358-A,1,0,0,0,0,1,1,NA,NA,0,0.8071485231630504
78750A19-DE55-4654-A,0,0,0,0,0,1,0,1,NA,0,0.12884081504307687
D6990A46-852E-4416-9,1,0,0,0,0,1,0,NA,NA,0,0.1532631851732731
9A27AAA5-7530-408E-9,1,0,0,0,0,1,1,1,NA,0,0.5753638653550297
311A8781-7C5D-495C-A,1,0,0,0,0,1,0,NA,NA,0,0.8231319433543831
518F7491-D51C-4E07-A,1,0,0,0,0,1,0,1,NA,0,0.8639478194527328
AB57CC9A-BDE6-4AA0-8,1,0,0,0,0,1,0,NA,NA,0,0.01113895233720541
CB256C88-758B-45B3-B,1,0,0,0,0,1,1,NA,NA,0,0.6444470635615289
E069AF69-96E9-4022-8,1,0,0,0,0,1,0,NA,NA,0,0.9460301958024502
E2DF656E-3371-4BCA-8,1,0,0,0,0,1,0,NA,NA,0,0.7909314632415771
EEC2028C-C88D-4695-A,1,0,0,0,0,1,1,NA,NA,0,0.07852204027585685
41EF8748-759B-460E-B,1,0,0,0,0,1,1,1,NA,0,1.0325871552340686
50A0A982-A48B-4E8D-8,1,0,0,0,0,1,0,NA,NA,0,0.7196761686354876
51FFED4D-3456-4E3D-B,1,0,0,0,0,1,0,NA,NA,0,0.1783742685802281
A5FA72E0-EE90-444C-B,1,0,0,0,0,1,1,NA,1,0,1.0778208780102432
1443422D-7ABA-4F55-B,1,0,0,0,0,1,1,NA,NA,0,0.8179502463899553
616E728D-223A-4D5F-8,1,0,0,0,0,1,0,NA,NA,0,0.9638515184633434
11A0E533-5624-457B-8,1,0,0,0,0,1,0,NA,NA,0,0.42443955363705754
10C1E087-DD6D-4680-9,1,0,0,0,0,1,0,NA,NA,0,0.9717194731347263
863DA9E1-5987-4C5A-9,1,0,0,0,0,1,0,NA,NA,0,0.5768566327169538
D8CE9DA0-37DB-409E-8,1,0,0,0,0,1,1,NA,NA,0,0.8526523121399805
BC69FE19-84EF-468F-9,1,0,0,0,0,1,0,NA,NA,0,0.8515186625299975
2450C614-B818-46CB-8,1,0,0,0,0,1,1,NA,NA,0,0.8840764104388654
14661469-502C-4485-A,1,0,0,0,0,1,0,NA,NA,0,0.981788901379332
7BF3F69C-02D1-4004-9,1,0,0,0,0,1,0,NA,1,0,1.027071101241745
A18F60B8-1E79-4BDC-9,1,0,0,0,0,1,0,1,NA,0,0.15484337066300213
3B875923-1A6F-43AC-9,1,0,0,0,0,1,0,NA,NA,0,0.007593265501782298
1A02E708-6298-48DC-A,1,0,0,0,0,1,0,NA,NA,0,0.9555781581439078
3D1A3A7D-9D55-4438-A,1,0,0,0,0,1,1,1,1,0,0.7469763206318021
C29221D0-8E80-4DFF-9,1,0,0,0,0,1,0,1,NA,0,0.934586726827547
D3FFFA4A-1B17-4B17-9,1,0,0,0,0,1,1,NA,NA,0,1.0429741248954087
770DDDF9-A931-4EE3-9,1,0,0,0,0,1,1,NA,NA,0,0.02641210495494306
699DF338-8D2A-4851-B,1,0,0,0,0,1,0,NA,NA,0,0.07173210172913969
06CCA5E0-25B6-4F8A-A,1,0,0,0,0,1,1,NA,1,0,0.4351329820929095
C07ECA4F-E1E1-43B5-B,0,0,0,0,0,1,0,NA,NA,0,1.1114596431143582
52B2591F-DFF0-4283-9,1,0,0,0,0,1,1,1,NA,0,0.9291297493036836
308EF762-E82B-45C7-A,1,0,0,0,0,1,0,NA,NA,0,0.1105289040133357
2CFD0FA3-AF2E-44BB-A,1,0,0,0,0,1,0,NA,NA,0,0.8488124194554985
CEEFDE5B-8DB8-4AB2-9,0,0,0,0,0,1,0,NA,NA,0,0.8308720972854644
B38C5BED-DD30-48E5-A,1,0,0,0,0,1,0,NA,NA,0,0.9440183234401047
2A60889B-1A15-46FC-B,1,0,0,0,0,1,0,NA,NA,0,0.7964909600559622
492403BF-F33C-48C0-B,1,0,0,0,0,1,1,NA,NA,0,0.7076769612031057
A9C14E4D-E94F-4B16-A,1,0,0,0,0,1,1,NA,NA,0,0.14705771929584444
D5AE6737-F763-4902-A,1,0,0,0,0,1,0,NA,NA,0,1.113677154527977
2FE02E60-4052-4174-B,1,0,0,0,0,1,1,NA,NA,0,0.9935494628734887
90EA2224-FAC0-42E6-A,1,0,0,0,0,1,0,NA,NA,0,0.6496111949672922
D68FA931-E8B1-462F-B,1,0,0,0,0,1,0,1,NA,0,0.5093562947586179
274BD21F-D208-477F-A,1,0,0,0,0,1,0,NA,NA,0,0.07545628398656845
17EB9D64-1476-40BE-B,1,0,0,0,0,1,1,NA,NA,0,0.7065510858083144
A56DAC97-56F3-472B-B,1,0,0,0,0,1,0,NA,NA,0,0.9050953497644514
72490F90-0A6A-4ACC-A,1,0,0,0,0,1,0,NA,NA,0,0.5912080749403685
4C3D6FE7-F75E-49D8-A,1,0,0,0,0,1,1,NA,NA,0,0.7648304931353778
13D01457-2085-4B7A-9,1,0,0,0,0,1,1,NA,NA,0,0.06169890658929944
A289933A-EE72-4150-9,1,0,0,0,0,1,0,NA,NA,0,0.4995884452946484
B8CA65CB-45DD-4C4E-8,1,0,0,0,0,1,1,NA,NA,0,0.7446105857379735
CDA96239-A18D-4578-8,1,0,0,0,0,1,0,NA,NA,0,0.3901175813516602
E109A462-FA81-435B-9,1,0,0,0,0,1,1,1,NA,0,0.9668347756378353
B62DD895-A25F-4AA1-A,1,0,0,0,0,1,1,1,NA,0,1.081506169284694
043AE737-B634-41D9-A,1,0,0,0,0,1,1,NA,NA,0,0.6481447670375928
D0B22189-053D-4459-9,1,0,0,0,0,1,1,NA,NA,0,0.012669433606788516
5D209B58-A6F0-4421-A,1,0,0,0,0,1,1,NA,NA,0,0.9989375651348382
FCA47021-3EC7-480B-9,1,0,0,0,0,1,1,1,NA,0,0.9360263412818313
D677E5B4-EF1F-40F7-8,1,0,0,0,0,1,1,NA,NA,0,0.6522774710319936
3257345F-A786-488C-9,1,0,0,0,0,1,0,NA,NA,0,0.9523020228371024
C0D1BB9F-A349-4746-9,1,0,0,0,0,1,1,NA,NA,0,0.8276508286362514
27ECFCB5-8695-43BF-A,1,0,0,0,0,1,0,NA,NA,0,0.757613789755851
BB1F8B3E-836D-4B9E-9,1,0,0,0,0,1,1,NA,NA,0,0.8578855788800865
6651DFE7-C875-483A-A,1,0,0,0,0,1,0,NA,NA,0,0.7089134375564754
0AE00C37-C422-4BF7-A,1,0,0,0,0,1,0,NA,NA,0,0.027199923992156982
BD86A124-85CE-48D7-B,1,0,0,0,0,1,1,NA,NA,0,0.817810193868354
BB3A40E9-6B90-4D30-B,1,0,0,0,0,1,1,NA,NA,0,0.9075032821856439
CFF8CC47-9482-4AC1-9,1,0,0,0,0,1,0,NA,NA,0,0.12995714275166392
41231F49-D0A2-474D-B,1,0,0,0,0,1,0,1,NA,0,0.6872247535502538
27548621-487C-4EAD-A,1,0,0,0,0,1,1,1,NA,0,0.7514733197167516
2D379827-D863-4E77-8,1,0,0,0,0,1,0,NA,NA,0,0.22465310082770884
A8D86F92-370A-4C11-9,1,0,0,0,0,1,1,NA,1,0,0.22633212036453187
3F97F93D-BBDB-4B49-9,1,0,0,0,0,1,0,NA,NA,0,0.06674735504202545
CEE49F2D-59BF-4829-8,1,0,0,0,0,1,1,NA,NA,0,0.6861477023921907
EE116962-4AAD-4EC4-9,1,0,0,0,0,1,0,NA,NA,0,0.4359231664566323
8870A527-350C-446C-9,1,0,0,0,0,1,0,NA,NA,0,1.0774013868067414
5896D980-32D5-45C5-B,1,0,0,0,0,1,1,NA,NA,0,0.927071763202548
33B34E8E-43B4-4F7F-8,0,0,0,0,0,1,0,NA,NA,0,0.9957406424218789
0EAF9040-1678-441E-A,1,0,0,0,0,1,1,NA,NA,0,0.920088714454323
9D3A362D-B0DC-41DC-9,1,0,0,0,0,1,0,NA,NA,0,0.6430856343358755
E468E7CD-BC94-46EE-A,1,0,0,0,0,1,0,NA,NA,0,0.04534544772468507
58FAE0F9-ADB2-48A9-B,1,0,0,0,0,1,0,NA,NA,0,1.087032983545214
1082B417-814F-40F0-B,1,0,0,0,0,1,1,1,NA,0,0.020967680728062987
7D779A6E-9787-4854-B,1,0,0,0,0,1,0,NA,NA,0,0.6781944357790053
2C4AC0CA-852E-4966-A,1,0,0,0,0,1,0,NA,NA,0,0.7540539214387536
05C0C9D9-150B-4E0B-B,1,0,0,0,0,1,0,NA,NA,0,0.9142586351372302
37C9509D-57FC-457E-B,1,0,0,0,0,1,0,NA,NA,0,0.1777411038056016
A1FAAD06-9366-40D9-9,1,0,0,0,0,1,0,NA,NA,0,0.974428704357706
F006027B-9667-4255-B,1,0,0,0,0,1,1,NA,NA,0,0.8079398954287171
1FDE7581-6026-48E6-B,1,0,0,0,0,1,0,NA,NA,0,0.9280964008066803
A22DFAC1-9A71-400A-8,1,0,0,0,0,1,0,NA,NA,0,0.9460504399612546
B2585DB8-6A34-417A-9,1,0,0,0,0,1,0,NA,NA,0,0.1883819759823382
04312B53-33B6-4A28-9,1,0,0,0,0,1,0,NA,NA,0,0.5799097329145297
802BFD5B-4EAD-4CDE-8,1,0,0,0,0,1,0,NA,NA,0,0.8750475535634905
BC7926E6-1965-4E0E-8,1,0,0,0,0,1,0,NA,NA,0,0.7122734250733629
04EE1707-671E-4CF3-A,1,0,0,0,0,1,1,NA,1,0,1.0207063327543437
8026B423-F352-49FE-A,1,0,0,0,0,1,0,1,1,0,0.7687201956287026
DD8E6A18-CDBE-4BF2-9,1,0,0,0,0,1,1,NA,1,0,0.9573391552548856
0DAC5B8B-E849-4D1C-B,1,0,0,0,0,1,0,NA,NA,0,0.398447526153177
9DD6D6DC-45B3-41E7-9,1,0,0,0,0,1,0,NA,NA,0,0.22089391970075667
8AC6A401-F848-402E-8,1,0,0,0,0,1,0,NA,NA,0,0.8494851066498086
401324A0-BD93-4430-B,1,0,0,0,0,1,0,1,NA,0,0.08191088796593249
BFFE7FBA-3C72-4A75-A,1,0,0,0,0,1,1,1,NA,0,0.09151452640071511
6C077656-C1FB-406C-A,1,0,0,0,0,1,0,NA,NA,0,0.5011689086677507
26FB1154-C6A1-40FB-9,1,0,0,0,0,1,0,NA,NA,0,0.9955652479548007
62C9FF24-A475-4241-B,1,0,0,0,0,1,0,NA,NA,0,0.6384937298716977
0E0C3B16-7069-4F2A-9,1,0,0,0,0,1,1,NA,NA,0,0.8673734222538769
1A2A568C-D7B8-4618-8,1,0,0,0,0,1,0,NA,NA,0,0.9516525015933439
7BC6BBE8-4ADD-41FA-8,0,0,0,0,0,1,0,1,NA,0,0.061899262480437756
8D045BE8-BADD-4868-B,1,0,0,0,0,1,0,NA,NA,0,0.8659661125857383
AE8931B6-0CDE-461F-9,1,0,0,0,0,1,0,NA,NA,0,0.861473347293213
43D520B0-425D-44E3-B,1,0,0,0,0,1,0,NA,NA,0,0.7858546110801399
E37F1711-898C-43E7-B,1,0,0,0,0,1,0,NA,NA,0,0.815385052934289
76A2EC59-2A22-4529-8,1,0,0,0,0,1,0,NA,1,0,0.6855713466648012
4743D868-99B8-441B-B,1,0,0,0,0,1,0,NA,NA,0,0.18590488494373858
3D1C4B96-369F-4AC5-9,1,0,0,0,0,1,0,NA,NA,0,0.4187478516250849
9023F925-39C6-4F86-9,1,0,0,0,0,1,0,1,NA,0,1.0915878001833335
78D273D8-B786-43F6-B,1,0,0,0,0,1,1,NA,NA,0,0.46584754495415837
1D39F664-E1DC-4265-9,1,0,0,0,0,1,1,1,NA,0,0.776443644776009
5BFC84D6-2D5B-4E0C-A,1,0,0,0,0,1,1,NA,NA,0,0.8310053570894524
A87368E7-7F2E-487D-9,1,0,0,0,0,1,0,NA,NA,0,0.8571635370608419
F76B5CD6-D0D3-45EA-9,1,0,0,0,0,1,1,1,1,0,0.9088085481198505
EE2C1B35-D68F-4E1F-8,1,0,0,0,0,1,0,NA,NA,0,0.08748178812675178
C3A30D46-B328-4B86-9,1,0,0,0,0,1,0,NA,NA,0,0.5221296334639192
0F0BCE1E-1E63-4BB9-B,1,0,0,0,0,1,0,NA,NA,0,0.7780793767888099
90BDEB98-5A18-473D-9,1,0,0,0,0,1,0,NA,NA,0,0.09383297385647893
BB02F28A-9F87-4074-A,1,0,0,0,0,1,0,NA,NA,0,0.827783530112356
2F39468D-8D0F-4E5B-B,1,0,0,0,0,1,0,1,NA,0,0.8787164459936321
A51104CD-F771-43F8-9,1,0,0,0,0,1,0,NA,NA,0,0.22984531079418957
EDE843C7-60BD-489F-9,1,0,0,0,0,1,1,NA,NA,0,0.777225864934735
C8E944E4-4BF0-4505-B,1,0,0,0,0,1,1,1,1,0,0.8443836669903249
03A8C455-5499-4EBA-9,1,0,0,0,0,1,0,NA,NA,0,0.4283462797757238
A467AA18-A0E1-4D17-9,1,0,0,0,0,1,0,NA,NA,0,1.0697911775205284
57D81B08-2267-42AE-9,1,0,0,0,0,1,1,NA,NA,0,0.24046481191180646
0379BA91-ACC2-4E7D-B,0,0,0,0,0,1,0,NA,NA,0,0.9060394647531211
8EC0B789-170F-49E9-A,1,0,0,0,0,1,0,NA,NA,0,0.9713567562866956
689336A5-081F-4A63-B,1,0,0,0,0,1,1,NA,NA,0,1.037635472486727
C2899E78-D5A1-4FFE-8,1,0,0,0,0,1,0,NA,NA,0,0.6008209472056478
A32B5AB4-0D59-4E6C-A,0,0,0,0,0,1,0,NA,NA,0,0.8185515414224938
E2831598-8D05-4823-B,1,0,0,0,0,1,0,NA,NA,0,0.9695940520614386
6523BA6E-DE6F-47E6-8,1,0,0,0,0,1,1,NA,NA,0,0.6381379987578839
D1010D57-7E76-48DA-B,1,0,0,0,0,1,1,1,NA,0,0.8979397916700691
75F87534-0C38-4B19-9,1,0,0,0,0,1,0,NA,NA,0,0.8378520370461047
633EDD83-E452-4FE6-B,1,0,0,0,0,1,0,NA,1,0,0.7242119272705168
4F2A0432-EDA7-46BF-9,1,0,0,0,0,1,1,1,NA,0,0.20196657092310488
F4094EDD-F6AC-474E-B,1,0,0,0,0,1,0,NA,NA,0,0.727170467725955
63696960-9031-4976-A,1,0,0,0,0,1,0,NA,NA,0,0.8329066643491387
FB2E54B3-5B1B-4DA2-9,1,0,0,0,0,1,0,NA,NA,0,0.8473924086429179
D85910D6-5E42-4057-8,1,0,0,0,0,1,1,NA,NA,0,0.9457882154965773
C7D9A31B-BE07-4CA1-A,0,0,0,0,0,1,0,NA,NA,0,0.7896827200893313
D2C8CA14-3D04-4374-B,1,0,0,0,0,1,1,NA,NA,0,0.983999505173415
71CB1487-3F1C-476B-B,1,0,0,0,0,1,0,NA,NA,0,0.9292006043251604
0CC75443-B035-4457-9,1,0,0,0,0,1,0,NA,NA,0,0.9920641098869964
51A41413-8649-4953-B,1,0,0,0,0,1,1,1,NA,0,0.6332772643072531
E3849826-2EC4-4C8A-B,1,0,0,0,0,1,0,NA,NA,0,0.8035251359688118
5CB42086-62A5-4BF9-8,1,0,0,0,0,1,1,1,NA,0,0.028915833216160536
0F139070-BE5E-4CB5-A,1,0,0,0,0,1,0,NA,NA,0,0.056808206252753735
9E533F49-2FCE-4FC9-9,1,0,0,0,0,1,1,NA,NA,0,0.514084730297327
0A7B77E6-49CC-4BF2-8,1,0,0,0,0,1,0,NA,NA,0,0.4151721278904006
E91EFA66-BF44-460B-B,1,0,0,0,0,1,1,NA,NA,0,0.6198043695185333
2DB7A782-35F0-4902-9,1,0,0,0,0,1,0,NA,NA,0,0.8088065562769771
AD3BD0AC-0886-47EB-9,1,0,0,0,0,1,0,NA,NA,0,0.09609572682529688
D4594C93-2BE8-4BA3-9,1,0,0,0,0,1,0,NA,NA,0,0.49211089813616127
018C0B85-2EF9-4AB7-B,1,0,0,0,0,1,1,1,1,0,1.033345373813063
8982B21B-D292-4DCE-9,1,0,0,0,0,1,0,NA,NA,0,1.1099383682012558
5A4954CB-F95E-4890-B,1,0,0,0,0,1,1,1,NA,0,0.8058381336741149
5CE8B9FD-1A0B-432B-A,1,0,0,0,0,1,0,NA,NA,0,0.8746321285143495
95FD9E80-51AC-4514-A,1,0,0,0,0,1,1,NA,NA,0,0.12185551365837455
BAF81ECD-A315-468A-A,1,0,0,0,0,1,0,NA,NA,0,0.6178986680461094
1465D833-FE92-4748-A,1,0,0,0,0,1,0,NA,NA,0,0.07237888523377478
90154336-CA5D-4DCD-A,1,0,0,0,0,1,0,NA,NA,0,0.11366891372017562
A5F10342-E617-497E-A,1,0,0,0,0,1,0,1,NA,0,0.5081553685013205
953DEA73-1D87-48BE-A,1,0,0,0,0,1,0,NA,NA,0,1.0930829567369074
98CF2160-B1C6-42E8-9,1,0,0,0,0,1,1,1,NA,0,0.07704813266173005
2D1F0BFB-505F-4118-8,1,0,0,0,0,1,1,1,NA,0,0.8229182085487992
4EAA89B8-3158-466F-B,1,0,0,0,0,1,0,NA,NA,0,0.20287383859977126
51F83DEB-B789-44EC-A,1,0,0,0,0,1,0,NA,NA,0,0.7974380315281451
19207D94-DF0E-4F29-8,1,0,0,0,0,1,0,NA,NA,0,0.5647338484413922
C28ED98E-ED19-4950-9,1,0,0,0,0,1,0,NA,NA,0,0.8344915404450148
33E34125-C181-494F-8,1,0,0,0,0,1,0,NA,NA,0,0.4074943793239072
1121E33D-7529-4B12-B,1,0,0,0,0,1,1,NA,1,0,0.6059252695413306
87FC7882-0E8F-41C2-A,1,0,0,0,0,1,0,NA,NA,0,0.8003309400519356
6720B7B2-C06E-4AF6-9,1,0,0,0,0,1,0,1,NA,0,0.06505403481423855
DFB9DCA0-9EAE-430F-8,1,0,0,0,0,1,1,NA,NA,0,0.8666879934025928
9F7D48F2-F135-4DD7-8,1,0,0,0,0,1,0,NA,NA,0,0.8741466216742992
18B34E10-76F7-4A1A-9,1,0,0,0,0,1,1,NA,1,0,0.8525039742235094
056FE41F-6141-4181-8,1,0,0,0,0,1,1,1,NA,0,1.1016124952584505
B38868A7-0E1E-45F8-A,1,0,0,0,0,1,0,1,NA,0,0.986552809481509
FDCCB323-86FF-43A5-A,1,0,0,0,0,1,0,NA,NA,0,0.9510941398330033
013F7DC7-A8CF-4ECD-8,1,0,0,0,0,1,0,NA,NA,0,0.43536122201476246
C8F05E75-1AD2-4FEC-8,1,0,0,0,0,1,0,1,NA,0,0.7582305630203336
7EC195DC-A4F6-4D2C-B,1,0,0,0,0,1,1,NA,NA,0,0.14998703077435493
E24A21BB-441F-43AD-8,1,0,0,0,0,1,0,NA,NA,0,0.9055618867278099
1DEC0777-EBCF-4E5B-A,1,0,0,0,0,1,0,NA,NA,0,1.1211617288645357
3C5F7C4D-C6F3-4C8F-9,1,0,0,0,0,1,0,NA,NA,0,0.14660162455402315
230001B5-AB7F-4A62-9,1,0,0,0,0,1,0,NA,NA,0,1.0353537322953343
EBEC6145-FB56-4E60-8,1,0,0,0,0,1,0,NA,NA,0,1.0587094427319244
3A14EF8D-E167-46ED-8,1,0,0,0,0,1,0,NA,NA,0,0.8865799396298826
598070BB-6F1A-465E-B,1,0,0,0,0,1,0,NA,NA,0,0.8896069533657283
C145EB16-DA92-4733-A,1,0,0,0,0,1,1,1,NA,0,1.040266582975164
78A4DEB2-6802-4421-A,1,0,0,0,0,1,1,1,1,0,0.9592846070881933
F8B3BF37-3217-4A0B-9,1,0,0,0,0,1,1,NA,NA,0,0.6779967719921842
EA5B0B2C-B775-4F33-A,1,0,0,0,0,1,0,NA,NA,0,0.9510449543595314
575C2303-A518-4A5A-B,0,0,0,0,0,1,1,NA,1,0,0.2417772167827934
576D93EA-4E5E-4781-8,0,0,0,0,0,1,0,NA,NA,0,0.7663086380343884
63710F3F-D218-44DA-8,1,0,0,0,0,1,1,1,NA,0,0.14643333782441914
6EA49D8A-B56C-47DC-B,1,0,0,0,0,1,0,NA,NA,0,0.9248481004033238
6DA4E31F-3D48-4152-B,1,0,0,0,0,1,0,NA,NA,0,0.5696944696828723
C3E75194-ADA1-4182-A,0,0,0,0,0,1,0,NA,NA,0,0.4956323542864993
F5E341A4-2B5C-4FA1-8,1,0,0,0,0,1,0,NA,NA,0,0.17160782776772976
54BB237E-73CE-4AE2-9,1,0,0,0,0,1,0,NA,NA,0,0.5386526738293469
554ADDB8-0681-49E3-9,1,0,0,0,0,1,0,NA,NA,0,0.13548430590890348
6ED6566E-E7D3-4AFB-A,1,0,0,0,0,1,0,NA,NA,0,0.7580653378972784
088D4BED-4175-430C-B,1,0,0,0,0,1,0,NA,NA,0,0.09176690503954887
E3DB3770-2DE8-421E-B,1,0,0,0,0,1,1,NA,1,0,0.04137724079191685
E8B874D1-4415-4143-B,1,0,0,0,0,1,1,1,1,0,0.012720291037112474
FB87C0DB-E8F1-4E4E-B,1,0,0,0,0,1,0,NA,NA,0,0.6454573654336855
17C199CF-4BC6-4CDB-8,1,0,0,0,0,1,0,1,NA,0,0.9174373738933355
AA56D903-04EE-4C73-B,1,0,0,0,0,1,0,NA,NA,0,0.06769870780408382
A54709A5-4888-4DB6-B,1,0,0,0,0,1,0,NA,NA,0,0.7819556784816086
7F4C0F2E-3834-4AB8-B,1,0,0,0,0,1,1,NA,NA,0,0.6604069682070985
859BC6B0-E2EE-44D4-8,1,0,0,0,0,1,0,NA,NA,0,0.10141090676188469
051C2A1C-D736-492C-8,1,0,0,0,0,1,1,NA,NA,0,0.9167466850485653
514CD8C3-E005-4AFB-8,1,0,0,0,0,1,0,NA,NA,0,0.45936866907868534
44E9F05F-5E28-427D-B,1,0,0,0,0,1,0,NA,NA,0,0.14512050873599946
55067825-292B-4D0D-8,1,0,0,0,0,1,1,NA,NA,0,0.4936535737942904
605E11BA-8B56-4535-A,1,0,0,0,0,1,0,1,NA,0,0.6155893210088834
BBC77270-2E69-4669-9,1,0,0,0,0,1,1,1,NA,0,0.9203648786060512
70AD5992-8A11-4993-B,1,0,0,0,0,1,0,NA,NA,0,0.7036456722998992
496C65E7-116A-42E2-9,1,0,0,0,0,1,1,NA,NA,0,1.0084289687220007
691A6313-46FD-4C19-8,1,0,0,0,0,1,0,NA,NA,0,0.8268190179951489
3C3E3069-DCF1-4058-9,1,0,0,0,0,1,0,NA,NA,0,0.09774772287346423
0C9754E4-2890-424E-B,1,0,0,0,0,1,0,1,NA,0,0.029954284196719527
2BC855D5-5411-4A23-B,1,0,0,0,0,1,0,NA,NA,0,0.7966091728303581
48544C73-7582-4556-8,0,0,0,0,0,1,0,NA,1,0,0.5040426054038107
1E80E0C3-F3ED-4F46-A,1,0,0,0,0,1,1,1,NA,0,0.15474238595925272
DFF71B37-B347-459C-B,1,0,0,0,0,1,0,NA,NA,0,0.5601726385066286
8492301D-4F84-4C24-9,1,0,0,0,0,1,1,NA,1,0,0.07157866330817342
750AAA7D-9CFC-4DB1-8,1,0,0,0,0,1,0,NA,NA,0,1.086082419496961
D539E37C-29AD-486D-A,1,0,0,0,0,1,0,NA,NA,0,0.7747909964527935
F2E7B17A-2B63-4094-A,1,0,0,0,0,1,1,NA,NA,0,0.83893255260773
C69B6F87-3327-4D32-B,1,0,0,0,0,1,1,1,1,0,1.0694489877205342
E5288D38-AE11-4040-A,1,0,0,0,0,1,1,NA,NA,0,0.8134205670794472
32A51F3F-3E85-4686-B,1,0,0,0,0,1,0,NA,NA,0,0.10047225072048604
293056C9-D01B-47A2-8,1,0,0,0,0,1,0,NA,NA,0,0.9919298961758614
42B06CB5-A0E1-4CC4-8,1,0,0,0,0,1,0,NA,NA,0,0.11018584785051644
DDF2AB92-FCED-4DF2-A,1,0,0,0,0,1,0,NA,NA,0,0.8674788621719927
F69E7D0F-B10F-45CE-8,1,0,0,0,0,1,0,NA,NA,0,0.07339328108355403
FC116FDF-893A-425A-B,1,0,0,0,0,1,0,NA,NA,0,0.9015593540389091
C4F70BB4-36FD-49E3-A,1,0,0,0,0,1,0,NA,NA,0,0.989739878103137
8084A04A-29B6-4CC4-8,1,0,0,0,0,1,0,NA,NA,0,0.5268140804255381
4F10B259-9CA2-423F-8,1,0,0,0,0,1,0,1,NA,0,0.9353379142703488
2F1A6EDB-E332-4786-8,1,0,0,0,0,1,1,NA,NA,0,0.8853940132539719
12B29445-E327-41D3-A,1,0,0,0,0,1,0,1,NA,0,0.8232185624074191
C9EACC54-6E6F-4D5D-A,1,0,0,0,0,1,0,NA,NA,0,0.8489713253220543
A8564A25-85D4-4A12-8,1,0,0,0,0,1,0,NA,NA,0,0.9700052663683891
CAA87D8D-615E-42E2-B,1,0,0,0,0,1,0,NA,NA,0,0.9454295514151454
ACD99A63-701F-4833-A,1,0,0,0,0,1,0,1,NA,0,0.6904274256667122
2D76A4B0-F4F9-4448-A,1,0,0,0,0,1,0,NA,NA,0,0.8512727210763842
F332F122-8021-4B17-9,1,0,0,0,0,1,0,NA,NA,0,0.9183762120082974
7560F411-C067-43D6-A,1,0,0,0,0,1,0,NA,NA,0,0.03757793689146638
70AF5E71-92F2-4B1B-9,1,0,0,0,0,1,1,NA,NA,0,0.8341045099077746
AEEB93FC-3C78-48CF-A,1,0,0,0,0,1,1,1,NA,0,0.6909127451945096
D1D1B3BF-2B87-444C-8,1,0,0,0,0,1,1,1,NA,0,0.21283832658082247
4567FE2D-CAF5-41BB-A,1,0,0,0,0,1,0,1,NA,0,0.9757956739049405
